locus_tag	ftype	length_bp	gene	EC_number	COG	product
KHHDGJBG_01241	CDS	1110	sigA2_2		COG0568	RNA polymerase sigma factor SigA2
KHHDGJBG_01242	CDS	1302	trpB_1	4.2.1.20		Tryptophan synthase beta chain
KHHDGJBG_01243	CDS	1473	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
KHHDGJBG_01244	CDS	2829				hypothetical protein
KHHDGJBG_01245	CDS	1101	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
KHHDGJBG_01246	CDS	660	nth	4.2.99.18	COG0177	Endonuclease III
KHHDGJBG_01247	CDS	450				hypothetical protein
KHHDGJBG_01248	CDS	495	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
KHHDGJBG_01249	CDS	426				hypothetical protein
KHHDGJBG_01250	CDS	1470	cry			Cryptochrome DASH
KHHDGJBG_01251	CDS	1155				hypothetical protein
KHHDGJBG_01252	CDS	1374				hypothetical protein
KHHDGJBG_01253	CDS	759	glnQ			Glutamine transport ATP-binding protein GlnQ
KHHDGJBG_01254	CDS	612	lexA			Transcription regulator LexA
KHHDGJBG_01255	CDS	996				hypothetical protein
KHHDGJBG_01256	CDS	117				hypothetical protein
KHHDGJBG_01257	CDS	1005	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_01258	CDS	672	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
KHHDGJBG_01259	CDS	927		2.5.1.115		Homogentisate phytyltransferase
KHHDGJBG_01260	CDS	1092				hypothetical protein
KHHDGJBG_01261	CDS	570		1.11.1.15		Peroxiredoxin
KHHDGJBG_01262	CDS	420	perR		COG0735	Peroxide-responsive repressor PerR
KHHDGJBG_01263	CDS	477				hypothetical protein
KHHDGJBG_01264	CDS	369	psb28			Photosystem II reaction center Psb28 protein
KHHDGJBG_01265	CDS	1749	appA			Oligopeptide-binding protein AppA
KHHDGJBG_01266	tRNA	76				tRNA-Asp(gtc)
KHHDGJBG_01267	CDS	603				hypothetical protein
KHHDGJBG_01268	CDS	771	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
KHHDGJBG_01269	CDS	1215	ndbB_1	1.6.5.12		Demethylphylloquinone reductase NdbB
KHHDGJBG_01270	CDS	1950				hypothetical protein
KHHDGJBG_01271	CDS	840	murI	5.1.1.3	COG0796	Glutamate racemase
KHHDGJBG_01272	CDS	1410				hypothetical protein
KHHDGJBG_01273	CDS	1338		1.6.99.-	COG1252	NADH dehydrogenase-like protein
KHHDGJBG_01274	CDS	429				hypothetical protein
KHHDGJBG_01275	CDS	477	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
KHHDGJBG_01276	CDS	1467	phrA	4.1.99.3		Deoxyribodipyrimidine photo-lyase
KHHDGJBG_01277	CDS	507				hypothetical protein
KHHDGJBG_01278	CDS	369				hypothetical protein
KHHDGJBG_01279	CDS	612	rpoE		COG1595	ECF RNA polymerase sigma-E factor
KHHDGJBG_01280	CDS	1356	clcA_1		COG0038	H(+)/Cl(-) exchange transporter ClcA
KHHDGJBG_01281	CDS	927				hypothetical protein
KHHDGJBG_01282	CDS	528	cpcU	4.-.-.-		Phycocyanobilin lyase subunit CpcU
KHHDGJBG_01283	CDS	249				hypothetical protein
KHHDGJBG_01284	CDS	360				hypothetical protein
KHHDGJBG_01285	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_01286	CDS	1383	psbC			Photosystem II CP43 reaction center protein
KHHDGJBG_01287	CDS	1059	psbD_1	1.10.3.9		Photosystem II D2 protein
KHHDGJBG_01288	CDS	1344	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KHHDGJBG_01289	CDS	405				hypothetical protein
KHHDGJBG_01290	CDS	1176	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
KHHDGJBG_01291	CDS	309				hypothetical protein
KHHDGJBG_01292	CDS	981	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
KHHDGJBG_01293	CDS	1392	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
KHHDGJBG_01294	CDS	1077	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
KHHDGJBG_01295	CDS	1098				hypothetical protein
KHHDGJBG_01296	CDS	1467	nplT	3.2.1.135		Neopullulanase
KHHDGJBG_01297	CDS	1725	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
KHHDGJBG_01298	CDS	1014	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
KHHDGJBG_01299	CDS	594				hypothetical protein
KHHDGJBG_01300	CDS	696	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KHHDGJBG_01301	CDS	885	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
KHHDGJBG_01302	CDS	489				hypothetical protein
KHHDGJBG_01303	CDS	108				hypothetical protein
KHHDGJBG_01304	CDS	426				hypothetical protein
KHHDGJBG_01305	CDS	243				hypothetical protein
KHHDGJBG_01306	CDS	2439				hypothetical protein
KHHDGJBG_01307	CDS	363				hypothetical protein
KHHDGJBG_01308	CDS	384				hypothetical protein
KHHDGJBG_01309	CDS	297				hypothetical protein
KHHDGJBG_01310	CDS	1119	lptC			Lipopolysaccharide export system protein LptC
KHHDGJBG_01311	CDS	2739	mutS		COG0249	DNA mismatch repair protein MutS
KHHDGJBG_01312	CDS	3195				hypothetical protein
KHHDGJBG_01313	CDS	1050				hypothetical protein
KHHDGJBG_01314	CDS	354				hypothetical protein
KHHDGJBG_01315	CDS	708				hypothetical protein
KHHDGJBG_01316	CDS	1008	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
KHHDGJBG_01317	CDS	483				hypothetical protein
KHHDGJBG_01318	CDS	657	resA_2			Thiol-disulfide oxidoreductase ResA
KHHDGJBG_01319	CDS	378				hypothetical protein
KHHDGJBG_01320	CDS	909	dmlR_2			HTH-type transcriptional regulator DmlR
KHHDGJBG_01321	CDS	261				hypothetical protein
KHHDGJBG_01322	CDS	537				hypothetical protein
KHHDGJBG_01323	CDS	426				hypothetical protein
KHHDGJBG_01324	CDS	342				hypothetical protein
KHHDGJBG_01325	CDS	1257	cntE			Staphylopine export protein
KHHDGJBG_01326	CDS	1002	pstS_1		COG0226	Phosphate-binding protein PstS
KHHDGJBG_01327	CDS	987	pstC_1		COG0573	Phosphate transport system permease protein PstC
KHHDGJBG_01328	CDS	873	pstA_1		COG0581	Phosphate transport system permease protein PstA
KHHDGJBG_01329	CDS	816	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
KHHDGJBG_01330	CDS	516	ppiA	5.2.1.8		Peptidyl-prolyl cis-trans isomerase A
KHHDGJBG_01331	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
KHHDGJBG_01332	CDS	1818				hypothetical protein
KHHDGJBG_01333	CDS	255				hypothetical protein
KHHDGJBG_01334	CDS	729				hypothetical protein
KHHDGJBG_01335	CDS	276				hypothetical protein
KHHDGJBG_01336	CDS	1419	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
KHHDGJBG_01337	CDS	1014	crtB	2.5.1.32		15-cis-phytoene synthase
KHHDGJBG_01338	CDS	414				hypothetical protein
KHHDGJBG_01339	CDS	303	ureA	3.5.1.5		Urease subunit gamma
KHHDGJBG_01340	tRNA	73				tRNA-Glu(ttc)
KHHDGJBG_01341	CDS	1194				hypothetical protein
KHHDGJBG_01342	CDS	756				hypothetical protein
KHHDGJBG_01343	CDS	699	blh	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
KHHDGJBG_01344	CDS	534				hypothetical protein
KHHDGJBG_01345	CDS	540	ygaP		COG0607	Inner membrane protein YgaP
KHHDGJBG_01346	CDS	867				hypothetical protein
KHHDGJBG_01347	CDS	1413				hypothetical protein
KHHDGJBG_01348	CDS	1032				hypothetical protein
KHHDGJBG_01349	CDS	423				hypothetical protein
KHHDGJBG_01350	CDS	804	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
KHHDGJBG_01351	CDS	1050	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
KHHDGJBG_01352	CDS	315				hypothetical protein
KHHDGJBG_01353	CDS	744	aqpZ		COG0580	Aquaporin Z
KHHDGJBG_01354	CDS	2697	topA	5.6.2.1	COG0550	DNA topoisomerase 1
KHHDGJBG_01355	CDS	405	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
KHHDGJBG_01356	CDS	1398				hypothetical protein
KHHDGJBG_01357	CDS	285				hypothetical protein
KHHDGJBG_01358	CDS	579				hypothetical protein
KHHDGJBG_01359	CDS	606				hypothetical protein
KHHDGJBG_01360	CDS	297				hypothetical protein
KHHDGJBG_01361	CDS	1203				IS200/IS605 family transposase ISTel2
KHHDGJBG_01362	CDS	5226				S-layer protein
KHHDGJBG_01363	CDS	735				hypothetical protein
KHHDGJBG_01364	CDS	699				hypothetical protein
KHHDGJBG_01365	CDS	486	apcA			Allophycocyanin alpha chain
KHHDGJBG_01366	CDS	486	apcB			Allophycocyanin beta chain
KHHDGJBG_01367	CDS	204	apcC			Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core
KHHDGJBG_01368	CDS	903	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
KHHDGJBG_01369	CDS	1581	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
KHHDGJBG_01370	CDS	723				hypothetical protein
KHHDGJBG_01371	CDS	1014				hypothetical protein
KHHDGJBG_01372	CDS	465	gpx2	1.11.1.22		Hydroperoxy fatty acid reductase gpx2
KHHDGJBG_01373	CDS	1230	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KHHDGJBG_01374	CDS	723	phaB	1.1.1.36		Acetoacetyl-CoA reductase
KHHDGJBG_01375	CDS	1455	pucC			Protein PucC
KHHDGJBG_01376	CDS	3045	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_01377	CDS	1278	thi4	2.4.2.59		Thiamine thiazole synthase
KHHDGJBG_01378	CDS	411				hypothetical protein
KHHDGJBG_01379	CDS	966				hypothetical protein
KHHDGJBG_01380	CDS	816	cphB	3.4.15.6		Cyanophycinase
KHHDGJBG_01381	CDS	129				hypothetical protein
KHHDGJBG_01382	CDS	2622	cphA	6.3.2.29		Cyanophycin synthetase
KHHDGJBG_01383	CDS	630				hypothetical protein
KHHDGJBG_01384	CDS	1200				hypothetical protein
KHHDGJBG_01385	CDS	246				hypothetical protein
KHHDGJBG_01386	CDS	1410				hypothetical protein
KHHDGJBG_01387	CDS	204				hypothetical protein
KHHDGJBG_01388	CDS	807				hypothetical protein
KHHDGJBG_01389	CDS	1371	mnmE_1	3.6.-.-	COG0486	tRNA modification GTPase MnmE
KHHDGJBG_01390	CDS	2718	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
KHHDGJBG_01391	CDS	507				hypothetical protein
KHHDGJBG_01392	CDS	1287	fpgS	6.3.2.17		Folylpolyglutamate synthase
KHHDGJBG_01393	CDS	1110				hypothetical protein
KHHDGJBG_01394	CDS	360				hypothetical protein
KHHDGJBG_01395	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_01396	CDS	534				hypothetical protein
KHHDGJBG_01397	CDS	2295				hypothetical protein
KHHDGJBG_01398	CDS	201				hypothetical protein
KHHDGJBG_01399	CDS	807	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
KHHDGJBG_01400	CDS	789				hypothetical protein
KHHDGJBG_01401	CDS	501	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KHHDGJBG_01402	CDS	726	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
KHHDGJBG_01403	CDS	606	drgA			Protein DrgA
KHHDGJBG_01404	CDS	1800	aspS	6.1.1.12		Aspartate--tRNA ligase
KHHDGJBG_01405	CDS	1479				hypothetical protein
KHHDGJBG_01406	CDS	1164		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
KHHDGJBG_01407	CDS	765	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
KHHDGJBG_01408	CDS	1245		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
KHHDGJBG_01409	CDS	768				hypothetical protein
KHHDGJBG_01410	CDS	228				hypothetical protein
KHHDGJBG_01411	CDS	96				hypothetical protein
KHHDGJBG_01412	CDS	921	mntB_1			Manganese transport system membrane protein MntB
KHHDGJBG_01413	CDS	783	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
KHHDGJBG_01414	CDS	993	yfeA		COG0803	Periplasmic chelated iron-binding protein YfeA
KHHDGJBG_01415	CDS	201			COG3039	IS5 family transposase IS5Sa
KHHDGJBG_01416	CDS	327	kaiB_1			Circadian clock protein KaiB
KHHDGJBG_01417	CDS	1707	kaiC_1	2.7.11.1		Circadian clock protein kinase KaiC
KHHDGJBG_01418	CDS	723				hypothetical protein
KHHDGJBG_01419	CDS	951	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
KHHDGJBG_01420	CDS	1584	nhaS1			Low-affinity Na(+)/H(+) antiporter NhaS1
KHHDGJBG_01421	CDS	93				hypothetical protein
KHHDGJBG_01422	CDS	681	degU_2		COG2197	Transcriptional regulatory protein DegU
KHHDGJBG_01423	CDS	1053	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
KHHDGJBG_01424	CDS	1677	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
KHHDGJBG_01425	CDS	2073	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
KHHDGJBG_01426	CDS	207				hypothetical protein
KHHDGJBG_01427	CDS	573	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
KHHDGJBG_01428	CDS	1113	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
KHHDGJBG_01429	CDS	5250				hypothetical protein
KHHDGJBG_01430	CDS	1953	petC_2	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
KHHDGJBG_01431	CDS	444				hypothetical protein
KHHDGJBG_01432	CDS	612	cobO	2.5.1.17		Corrinoid adenosyltransferase
KHHDGJBG_01433	CDS	216				hypothetical protein
KHHDGJBG_01434	CDS	1185				hypothetical protein
KHHDGJBG_01435	CDS	1185	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H
KHHDGJBG_01436	CDS	405				hypothetical protein
KHHDGJBG_01437	CDS	306				hypothetical protein
KHHDGJBG_01438	CDS	1023				hypothetical protein
KHHDGJBG_01439	CDS	786			COG3039	IS5 family transposase IS5Sa
KHHDGJBG_01440	CDS	1209	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
KHHDGJBG_01441	CDS	213				hypothetical protein
KHHDGJBG_01442	CDS	756				hypothetical protein
KHHDGJBG_01443	CDS	513	isiB			Flavodoxin
KHHDGJBG_01444	CDS	1029	isiA			Iron stress-induced chlorophyll-binding protein
KHHDGJBG_01445	CDS	840	rbgA		COG1161	Ribosome biogenesis GTPase A
KHHDGJBG_01446	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
KHHDGJBG_01447	CDS	1017	galE_3	5.1.3.2	COG1087	UDP-glucose 4-epimerase
KHHDGJBG_01448	CDS	600				hypothetical protein
KHHDGJBG_01449	CDS	321				hypothetical protein
KHHDGJBG_01450	CDS	183				hypothetical protein
KHHDGJBG_01451	CDS	189				hypothetical protein
KHHDGJBG_01452	CDS	519				hypothetical protein
KHHDGJBG_01453	CDS	978				hypothetical protein
KHHDGJBG_01454	CDS	951				hypothetical protein
KHHDGJBG_01455	CDS	1251				hypothetical protein
KHHDGJBG_01456	CDS	2790				hypothetical protein
KHHDGJBG_01457	CDS	1017				hypothetical protein
KHHDGJBG_01458	CDS	657	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
KHHDGJBG_01459	CDS	1605				hypothetical protein
KHHDGJBG_01460	CDS	1032				hypothetical protein
KHHDGJBG_01461	CDS	270				hypothetical protein
KHHDGJBG_01462	CDS	1677				hypothetical protein
KHHDGJBG_01463	CDS	918	glsA2	3.5.1.2	COG2066	Glutaminase 2
KHHDGJBG_01464	CDS	243				hypothetical protein
KHHDGJBG_01465	CDS	453				hypothetical protein
KHHDGJBG_01466	CDS	840	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
KHHDGJBG_01467	CDS	1635	ctaD_2	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
KHHDGJBG_01468	CDS	597	ctaE_2	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
KHHDGJBG_01469	CDS	666				hypothetical protein
KHHDGJBG_01470	CDS	909	hslO			33 kDa chaperonin
KHHDGJBG_01471	CDS	2190	katG	1.11.1.21		Catalase-peroxidase
KHHDGJBG_01472	CDS	1377	ccsB			Cytochrome c biogenesis protein CcsB
KHHDGJBG_01473	CDS	1785	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
KHHDGJBG_01474	CDS	1944	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
KHHDGJBG_01475	tRNA	74				tRNA-Pro(tgg)
KHHDGJBG_01476	CDS	360				hypothetical protein
KHHDGJBG_01477	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_01478	CDS	360				hypothetical protein
KHHDGJBG_01479	CDS	666				hypothetical protein
KHHDGJBG_01480	CDS	402				hypothetical protein
KHHDGJBG_01481	CDS	1653	alsS	2.2.1.6	COG0028	Acetolactate synthase
KHHDGJBG_01482	CDS	225				hypothetical protein
KHHDGJBG_01483	CDS	543				hypothetical protein
KHHDGJBG_01484	CDS	429				hypothetical protein
KHHDGJBG_01485	CDS	1038		3.1.3.11		D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase
KHHDGJBG_01486	CDS	426				hypothetical protein
KHHDGJBG_01487	CDS	375	glbN			Group 1 truncated hemoglobin GlbN
KHHDGJBG_01488	CDS	3786	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_01489	CDS	1101	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
KHHDGJBG_01490	CDS	1107		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
KHHDGJBG_01491	CDS	432				hypothetical protein
KHHDGJBG_01492	CDS	1515	ftsY			Signal recognition particle receptor FtsY
KHHDGJBG_01493	CDS	885			COG0204	putative protein
KHHDGJBG_01494	CDS	2853	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_01495	CDS	669	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
KHHDGJBG_01496	CDS	1788				hypothetical protein
KHHDGJBG_01497	CDS	519	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
KHHDGJBG_01498	CDS	915				hypothetical protein
KHHDGJBG_01499	CDS	216				hypothetical protein
KHHDGJBG_01500	CDS	879	panS		COG0385	Pantothenate precursors transporter PanS
KHHDGJBG_01501	CDS	993		1.-.-.-	COG0667	putative oxidoreductase
KHHDGJBG_01502	CDS	1251	hhoB			Putative serine protease HhoB
KHHDGJBG_01503	CDS	468				hypothetical protein
KHHDGJBG_01504	CDS	1812	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KHHDGJBG_01505	CDS	597				hypothetical protein
KHHDGJBG_01506	CDS	1476	smc_4			Chromosome partition protein Smc
KHHDGJBG_01507	CDS	678	ntcA			Global nitrogen regulator
KHHDGJBG_01508	CDS	249				hypothetical protein
KHHDGJBG_01509	CDS	1869				hypothetical protein
KHHDGJBG_01510	CDS	108				hypothetical protein
KHHDGJBG_01511	CDS	234				hypothetical protein
KHHDGJBG_01512	CDS	1017	moaA_1			GTP 3',8-cyclase
KHHDGJBG_01513	CDS	1170	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
KHHDGJBG_01514	CDS	1335	ktrB		COG0168	Ktr system potassium uptake protein B
KHHDGJBG_01515	CDS	1047	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
KHHDGJBG_01516	CDS	993	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
KHHDGJBG_01517	CDS	567				hypothetical protein
KHHDGJBG_01518	CDS	243				hypothetical protein
KHHDGJBG_01519	CDS	1125				hypothetical protein
KHHDGJBG_01520	CDS	333				Membrane-associated protein
KHHDGJBG_01521	CDS	924	nadK_1	2.7.1.23	COG0061	NAD kinase
KHHDGJBG_01522	CDS	723	thf1			Protein Thf1
KHHDGJBG_01523	CDS	171				hypothetical protein
KHHDGJBG_01524	CDS	1392				hypothetical protein
KHHDGJBG_01525	CDS	285				hypothetical protein
KHHDGJBG_01526	CDS	600	sodB	1.15.1.1		Superoxide dismutase [Fe]
KHHDGJBG_01527	CDS	156				hypothetical protein
KHHDGJBG_01528	CDS	1089	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KHHDGJBG_01529	CDS	267				hypothetical protein
KHHDGJBG_01530	CDS	924	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KHHDGJBG_01531	CDS	738				hypothetical protein
KHHDGJBG_01532	CDS	1056				hypothetical protein
KHHDGJBG_01533	CDS	1605	hflX			GTPase HflX
KHHDGJBG_01534	CDS	876				IS701 family transposase IS4Sa2
KHHDGJBG_01535	CDS	660				IS3 family transposase ISMch1
KHHDGJBG_01536	CDS	516				IS630 family transposase ISTcSa
KHHDGJBG_01537	CDS	438				hypothetical protein
KHHDGJBG_01538	CDS	291				hypothetical protein
KHHDGJBG_01539	CDS	1479	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
KHHDGJBG_01540	tRNA	73				tRNA-Phe(gaa)
KHHDGJBG_01541	CDS	186				hypothetical protein
KHHDGJBG_01542	CDS	264				hypothetical protein
KHHDGJBG_01543	CDS	261	yoeB_1	3.1.-.-	COG4115	Toxin YoeB
KHHDGJBG_01544	CDS	861				hypothetical protein
KHHDGJBG_01545	CDS	1101	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KHHDGJBG_01546	CDS	519			COG3385	IS4 family transposase IS4Sa
KHHDGJBG_01547	CDS	849				IS630 family transposase ISTcSa
KHHDGJBG_01548	CDS	468			COG3385	IS4 family transposase IS4Sa
KHHDGJBG_01549	CDS	432				hypothetical protein
KHHDGJBG_01550	CDS	474				hypothetical protein
KHHDGJBG_01551	CDS	360				hypothetical protein
KHHDGJBG_01552	CDS	495				IS630 family transposase ISTcSa
KHHDGJBG_01553	CDS	1038	per	2.6.1.102	COG0399	GDP-perosamine synthase
KHHDGJBG_01554	CDS	1563				hypothetical protein
KHHDGJBG_01555	CDS	831	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
KHHDGJBG_01556	CDS	546				hypothetical protein
KHHDGJBG_01557	CDS	246				hypothetical protein
KHHDGJBG_01558	CDS	1260				hypothetical protein
KHHDGJBG_01559	CDS	837				hypothetical protein
KHHDGJBG_01560	CDS	993				hypothetical protein
KHHDGJBG_01561	CDS	648	kynB	3.5.1.9	COG1878	Kynurenine formamidase
KHHDGJBG_01562	CDS	678	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
KHHDGJBG_01563	CDS	957		1.1.1.81	COG0111	Hydroxypyruvate reductase
KHHDGJBG_01564	CDS	750	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
KHHDGJBG_01565	CDS	795				hypothetical protein
KHHDGJBG_01566	CDS	858				hypothetical protein
KHHDGJBG_01567	CDS	156				hypothetical protein
KHHDGJBG_01568	CDS	576				hypothetical protein
KHHDGJBG_01569	CDS	453				hypothetical protein
KHHDGJBG_01570	CDS	930				hypothetical protein
KHHDGJBG_01571	CDS	984	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
KHHDGJBG_01572	CDS	99				hypothetical protein
KHHDGJBG_01573	CDS	1086	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
KHHDGJBG_01574	CDS	3186	mexB		COG0841	Multidrug resistance protein MexB
KHHDGJBG_01575	CDS	174				hypothetical protein
KHHDGJBG_01576	CDS	285				hypothetical protein
KHHDGJBG_01577	CDS	759				hypothetical protein
KHHDGJBG_01578	CDS	474				hypothetical protein
KHHDGJBG_01579	CDS	483				hypothetical protein
KHHDGJBG_01580	CDS	120				hypothetical protein
KHHDGJBG_01581	CDS	1470	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
KHHDGJBG_01582	CDS	900	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
KHHDGJBG_01583	CDS	1191	rcsC_14	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_01584	CDS	198				hypothetical protein
KHHDGJBG_01585	CDS	384				hypothetical protein
KHHDGJBG_01586	CDS	2283	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
KHHDGJBG_01587	CDS	1278	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
KHHDGJBG_01588	CDS	219				hypothetical protein
KHHDGJBG_01589	CDS	435				hypothetical protein
KHHDGJBG_01590	CDS	885			COG1305	putative protein
KHHDGJBG_01591	CDS	564				hypothetical protein
KHHDGJBG_01592	CDS	1197	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KHHDGJBG_01593	CDS	1137	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
KHHDGJBG_01594	CDS	1968	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
KHHDGJBG_01595	CDS	1452	atpD	7.1.2.2		ATP synthase subunit beta
KHHDGJBG_01596	CDS	411	atpC			ATP synthase epsilon chain
KHHDGJBG_01597	CDS	1518		3.4.24.-	COG0612	putative zinc protease
KHHDGJBG_01598	CDS	1215	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
KHHDGJBG_01599	CDS	1425	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
KHHDGJBG_01600	CDS	450				hypothetical protein
KHHDGJBG_01601	CDS	255				hypothetical protein
KHHDGJBG_01602	CDS	549	hoxY	1.12.1.2		NAD-reducing hydrogenase HoxS subunit delta
KHHDGJBG_01603	CDS	717	hoxU	1.12.1.2		NAD-reducing hydrogenase HoxS subunit gamma
KHHDGJBG_01604	CDS	639				hypothetical protein
KHHDGJBG_01605	CDS	1602	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
KHHDGJBG_01606	CDS	522				hypothetical protein
KHHDGJBG_01607	CDS	135				hypothetical protein
KHHDGJBG_01608	CDS	237				hypothetical protein
