KO	Quantification (KEGGCharter)	Taxon (KEGGCharter)	EC (ko-column)	KO (ko-column)	KO (KEGGCharter)	EC number (KEGGCharter)
K03469	1	Nostoc	3.1.26.4	K03469,K03470,K03471,K10743,K14159,K18950,K21037,K22316,K25055	K03469,K03470,K03471,K10743,K14159,K18950,K21037,K22316,K25055	3.1.26.4
K03470	1	Nostoc	3.1.26.4	K03469,K03470,K03471,K10743,K14159,K18950,K21037,K22316,K25055	K03469,K03470,K03471,K10743,K14159,K18950,K21037,K22316,K25055	3.1.26.4
K03474	1	Nostoc	2.6.99.2	K03474	K03474	2.6.99.2
K03495	1	Nostoc			K03495	
K03496	1	Nostoc			K03496	
K03497	1	Nostoc			K03497	
K03498	1	Nostoc			K03498	
K03499	1	Nostoc			K03499	
K03500	1	Nostoc	2.1.1.176	K03500	K03500	2.1.1.176
K03501	1	Nostoc	2.1.1.170	K03501	K03501	2.1.1.170
K03517	1	Nostoc	2.5.1.72	K03517	K03517	2.5.1.72
K03523	1	Nostoc			K03523	
K03524	1	Nostoc	6.3.4.15	K01942,K01947,K03524	K01942,K01947,K03524	6.3.4.15
K03525	1	Nostoc	2.7.1.33	K00867,K01947,K03525,K09680	K00867,K01947,K03525,K09680	2.7.1.33
K03526	1	Nostoc	1.17.7.1,1.17.7.3	K03526	K03526	1.17.7.1,1.17.7.3
K03527	1	Nostoc	1.17.7.4	K03527	K03527	1.17.7.4
K03529	1	Nostoc			K03529	
K03530	1	Nostoc			K03530	
K03531	1	Nostoc			K03531	
K03536	1	Nostoc	3.1.26.5	K01164,K03536,K03537,K03538,K03539,K03540,K09006,K14522,K14523,K14524,K14525,K14526,K14527,K14528,K14529,K14530,K14533,K18213	K01164,K03536,K03537,K03538,K03539,K03540,K09006,K14522,K14523,K14524,K14525,K14526,K14527,K14528,K14529,K14530,K14533,K18213	3.1.26.5
K03544	1	Nostoc			K03544	
K03545	1	Nostoc			K03545	
K03546	1	Nostoc			K03546	
K03547	1	Nostoc			K03547	
K03550	1	Nostoc			K03550	
K03551	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K03553	1	Nostoc			K03553	
K03555	1	Nostoc			K03555	
K03559	1	Nostoc			K03559	
K03561	1	Nostoc			K03561	
K03564	1	Nostoc	1.11.1.24	K03386,K03564,K11065,K11187,K13279,K14171,K20011,K23856,K24157,K24158	K03386,K03564,K11065,K11187,K13279,K14171,K20011,K23856,K24157,K24158	1.11.1.24
K03568	1	Nostoc			K03568	
K03569	1	Nostoc			K03569	
K03570	1	Nostoc			K03570	
K03572	1	Nostoc			K03572	
K03574	1	Nostoc	3.6.1.55	K03574,K17816,K27537	K03574,K17816,K27537	3.6.1.55
K03575	1	Nostoc	3.2.2.31	K03575	K03575	3.2.2.31
K03580	1	Nostoc			K03580	
K03581	1	Nostoc	3.1.11.5	K03581,K03582,K03583	K03581,K03582,K03583	3.1.11.5
K03584	1	Nostoc			K03584	
K03587	1	Nostoc	3.4.16.4	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469	3.4.16.4
K03588	1	Nostoc	2.4.99.28	K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	2.4.99.28
K03589	1	Nostoc			K03589	
K03592	1	Nostoc			K03592	
K03593	1	Nostoc			K03593	
K03594	1	Nostoc	1.16.3.1	K00522,K03594,K13624,K14735,K18495,K19054,K22336,K22552	K00522,K03594,K13624,K14735,K18495,K19054,K22336,K22552	1.16.3.1
K03595	1	Nostoc			K03595	
K03596	1	Nostoc			K03596	
K03601	1	Nostoc	3.1.11.6	K03601,K03602	K03601,K03602	3.1.11.6
K03602	1	Nostoc	3.1.11.6	K03601,K03602	K03601,K03602	3.1.11.6
K03606	1	Nostoc	2.7.8.31	K03606,K13656,K25887	K03606,K13656,K25887	2.7.8.31
K03608	1	Nostoc			K03608	
K03609	1	Nostoc			K03609	
K03610	1	Nostoc			K03610	
K03621	1	Nostoc	2.3.1.274	K03621	K03621	2.3.1.274
K03625	1	Nostoc			K03625	
K03629	1	Nostoc			K03629	
K03630	1	Nostoc			K03630	
K03631	1	Nostoc			K03631	
K03635	1	Nostoc	2.8.1.12	K03635,K21142	K03635,K21142	2.8.1.12
K03636	1	Nostoc			K03636	
K03637	1	Nostoc	4.6.1.17	K03637,K20967	K03637,K20967	4.6.1.17
K03638	1	Nostoc	2.7.7.75	K03638,K03831,K15376	K03638,K03831,K15376	2.7.7.75
K03639	1	Nostoc	4.1.99.22	K03639,K20967	K03639,K20967	4.1.99.22
K03642	1	Nostoc	4.2.2.29	K03642,K06381,K07082,K08304,K08305,K08306,K08307,K08308,K08309,K18691,K27245	K03642,K06381,K07082,K08304,K08305,K08306,K08307,K08308,K08309,K18691,K27245	4.2.2.29
K03644	1	Nostoc	2.8.1.8	K03644	K03644	2.8.1.8
K03650	1	Nostoc			K03650	
K03651	1	Nostoc	3.1.4.53	K03651,K13293,K13294,K18436,K18437	K03651,K13293,K13294,K18436,K18437	3.1.4.53
K03654	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K03655	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K03657	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K03664	1	Nostoc			K03664	
K03665	1	Nostoc			K03665	
K03666	1	Nostoc			K03666	
K03671	1	Nostoc			K03671	
K03676	1	Nostoc			K03676	
K03684	1	Nostoc	3.1.13.5	K03684	K03684	3.1.13.5
K03685	1	Nostoc	3.1.26.3	K03685	K03685	3.1.26.3
K03686	1	Nostoc			K03686	
K03687	1	Nostoc			K03687	
K03689	1	Nostoc			K03689	
K03695	1	Nostoc			K03695	
K03696	1	Nostoc			K03696	
K03699	1	Nostoc			K03699	
K03701	1	Nostoc			K03701	
K03702	1	Nostoc			K03702	
K03703	1	Nostoc			K03703	
K03705	1	Nostoc			K03705	
K03707	1	Nostoc	3.5.99.2	K00877,K03707	K00877,K03707	3.5.99.2
K03710	1	Nostoc			K03710	
K03711	1	Nostoc			K03711	
K03722	1	Nostoc	5.6.2.3	K02209,K02210,K02212,K02314,K02540,K02541,K02542,K03722,K10706,K10726,K10742,K10844,K11136,K11338,K14326,K15254,K15255,K15362,K17265,K17680,K18947,K19036,K19783,K21499,K21502,K25237	K02209,K02210,K02212,K02314,K02540,K02541,K02542,K03722,K10706,K10726,K10742,K10844,K11136,K11338,K14326,K15254,K15255,K15362,K17265,K17680,K18947,K19036,K19783,K21499,K21502,K25237	5.6.2.3
K03723	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K03724	1	Nostoc	5.6.2.6,5.6.2.4	K03578,K03579,K03724,K03727,K05591,K12598,K12599,K12646,K12647,K12649,K12813,K12814,K12815,K12818,K12820,K12854,K13026,K13117,K13184,K13185,K14442,K14780,K14781,K17675,K17820,K18664,K18711,K18994,K18995,K20099,K20101,K21505,K22273,K25165,K25328,K26077,K26798,K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03578,K03579,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K03727,K04066,K04499,K05591,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K12598,K12599,K12646,K12647,K12649,K12813,K12814,K12815,K12818,K12820,K12854,K13026,K13117,K13184,K13185,K14442,K14635,K14780,K14781,K15271,K16898,K16899,K17675,K17820,K18663,K18664,K18711,K18959,K18994,K18995,K19178,K19483,K19781,K20099,K20101,K21505,K21519,K22273,K25165,K25328,K26077,K26798	5.6.2.4,5.6.2.6
K03733	1	Nostoc			K03733	
K03737	1	Nostoc	1.2.7.1,1.2.8.1	K03737,K28726,K28727,K28728,K28729,K00169,K00170,K00171,K00172,K00189,K03737	K00169,K00170,K00171,K00172,K00189,K03737,K28726,K28727,K28728,K28729	1.2.7.1,1.2.8.1
K03741	1	Nostoc	1.20.4.4	K03741,K23988	K03741,K23988	1.20.4.4
K03742	1	Nostoc	3.5.1.42	K03742,K03743	K03742,K03743	3.5.1.42
K03750	1	Nostoc	2.10.1.1	K03750,K15376	K03750,K15376	2.10.1.1
K03752	1	Nostoc	2.7.7.77	K03752,K13818	K03752,K13818	2.7.7.77
K03768	1	Nostoc	5.2.1.8	K01802,K03767,K03768,K03769,K03770,K03771,K03772,K03773,K03774,K03775,K05864,K07533,K09563,K09564,K09565,K09566,K09567,K09568,K09569,K09570,K09571,K09572,K09573,K09574,K09575,K09576,K09577,K09578,K09579,K10598,K12733,K12734,K12735,K12736,K12737,K12739,K14826,K27682	K01802,K03767,K03768,K03769,K03770,K03771,K03772,K03773,K03774,K03775,K05864,K07533,K09563,K09564,K09565,K09566,K09567,K09568,K09569,K09570,K09571,K09572,K09573,K09574,K09575,K09576,K09577,K09578,K09579,K10598,K12733,K12734,K12735,K12736,K12737,K12739,K14826,K27682	5.2.1.8
K03772	1	Nostoc	5.2.1.8	K01802,K03767,K03768,K03769,K03770,K03771,K03772,K03773,K03774,K03775,K05864,K07533,K09563,K09564,K09565,K09566,K09567,K09568,K09569,K09570,K09571,K09572,K09573,K09574,K09575,K09576,K09577,K09578,K09579,K10598,K12733,K12734,K12735,K12736,K12737,K12739,K14826,K27682	K01802,K03767,K03768,K03769,K03770,K03771,K03772,K03773,K03774,K03775,K05864,K07533,K09563,K09564,K09565,K09566,K09567,K09568,K09569,K09570,K09571,K09572,K09573,K09574,K09575,K09576,K09577,K09578,K09579,K10598,K12733,K12734,K12735,K12736,K12737,K12739,K14826,K27682	5.2.1.8
K03778	1	Nostoc	1.1.1.28	K03778	K03778	1.1.1.28
K03786	1	Nostoc	4.2.1.10	K03785,K03786,K13830,K13832	K03785,K03786,K13830,K13832	4.2.1.10
K03787	1	Nostoc	3.1.3.5,3.1.3.6	K01119,K03787,K08693,K01081,K02566,K03787,K08693,K11751,K19283,K19970	K01081,K01119,K02566,K03787,K08693,K11751,K19283,K19970	3.1.3.5,3.1.3.6
K03789	1	Nostoc	2.3.1.266	K03789	K03789	2.3.1.266
K03790	1	Nostoc	2.3.1.267	K03790	K03790	2.3.1.267
K03797	1	Nostoc	3.4.21.102	K03797	K03797	3.4.21.102
K03798	1	Nostoc			K03798	
K03799	1	Nostoc			K03799	
K03800	1	Nostoc	6.3.1.20	K03800	K03800	6.3.1.20
K03801	1	Nostoc	2.3.1.181	K03801,K23734,K23735,K23763	K03801,K23734,K23735,K23763	2.3.1.181
K03802	1	Nostoc	6.3.2.29,6.3.2.30	K03802	K03802	6.3.2.29,6.3.2.30
K03810	1	Nostoc			K03810	
K03818	1	Nostoc			K03818	
K03820	1	Nostoc	2.3.1.269	K03820	K03820	2.3.1.269
K03823	1	Nostoc	2.3.1.183	K03823	K03823	2.3.1.183
K03824	1	Nostoc			K03824	
K03828	1	Nostoc			K03828	
K03829	1	Nostoc			K03829	
K03830	1	Nostoc			K03830	
K03831	1	Nostoc	2.7.7.75	K03638,K03831,K15376	K03638,K03831,K15376	2.7.7.75
K03832	1	Nostoc			K03832	
K03839	1	Nostoc			K03839	
K03841	1	Nostoc	3.1.3.11	K01086,K01622,K02446,K03841,K04041,K11532,K28849	K01086,K01622,K02446,K03841,K04041,K11532,K28849	3.1.3.11
K03856	1	Nostoc	2.5.1.54	K01626,K03856,K13853	K01626,K03856,K13853	2.5.1.54
K03867	1	Nostoc			K03867	
K03885	1	Nostoc	1.6.5.9	K03885,K23948	K03885,K23948	1.6.5.9
K03892	1	Nostoc			K03892	
K03897	1	Nostoc	1.14.13.59	K03897	K03897	1.14.13.59
K03924	1	Nostoc			K03924	
K03926	1	Nostoc			K03926	
K03969	1	Nostoc			K03969	
K03975	1	Nostoc			K03975	
K03976	1	Nostoc			K03976	
K03977	1	Nostoc			K03977	
K03979	1	Nostoc			K03979	
K03980	1	Nostoc			K03980	
K04034	1	Nostoc	1.21.98.3	K04034	K04034	1.21.98.3
K04035	1	Nostoc	1.14.13.81	K04035	K04035	1.14.13.81
K04037	1	Nostoc	1.3.7.7	K04037,K04038,K04039	K04037,K04038,K04039	1.3.7.7
K04038	1	Nostoc	1.3.7.7	K04037,K04038,K04039	K04037,K04038,K04039	1.3.7.7
K04039	1	Nostoc	1.3.7.7	K04037,K04038,K04039	K04037,K04038,K04039	1.3.7.7
K04040	1	Nostoc	2.5.1.62,2.5.1.133	K04040	K04040	2.5.1.133,2.5.1.62
K04042	1	Nostoc	2.7.7.23,2.3.1.157	K04042,K23144,K28192,K00972,K04042,K11528,K23144	K00972,K04042,K11528,K23144,K28192	2.3.1.157,2.7.7.23
K04043	1	Nostoc			K04043	
K04047	1	Nostoc			K04047	
K04066	1	Nostoc	5.6.2.4	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	K03551,K03654,K03655,K03656,K03657,K03658,K03723,K03724,K03726,K04066,K04499,K07012,K10300,K10730,K10737,K10738,K10843,K10899,K10900,K10901,K10902,K13184,K14635,K15271,K16898,K16899,K18663,K18959,K19178,K19483,K19781,K21519	5.6.2.4
K04068	1	Nostoc	1.97.1.4	K04068,K04069,K04070	K04068,K04069,K04070	1.97.1.4
K04075	1	Nostoc	6.3.4.19	K04075,K15780	K04075,K15780	6.3.4.19
K04077	1	Nostoc	5.6.1.7	K04077	K04077	5.6.1.7
K04078	1	Nostoc			K04078	
K04079	1	Nostoc			K04079	
K04083	1	Nostoc			K04083	
K04094	1	Nostoc	2.1.1.74	K04094	K04094	2.1.1.74
K04096	1	Nostoc			K04096	
K04127	1	Nostoc	5.1.1.17	K04127	K04127	5.1.1.17
K04485	1	Nostoc			K04485	
K04487	1	Nostoc	2.8.1.7	K04487,K11717	K04487,K11717	2.8.1.7
K04517	1	Nostoc	1.3.1.12	K00220,K04517,K14187,K24018	K00220,K04517,K14187,K24018	1.3.1.12
K04518	1	Nostoc	4.2.1.51	K01713,K04518,K05359,K14170	K01713,K04518,K05359,K14170	4.2.1.51
K04564	1	Nostoc	1.15.1.1	K00518,K04564,K04565,K16627	K00518,K04564,K04565,K16627	1.15.1.1
K04567	1	Nostoc	6.1.1.6	K04566,K04567	K04566,K04567	6.1.1.6
K04641	1	Nostoc			K04641	
K04651	1	Nostoc			K04651	
K04652	1	Nostoc			K04652	
K04653	1	Nostoc			K04653	
K04654	1	Nostoc			K04654	
K04655	1	Nostoc			K04655	
K04656	1	Nostoc			K04656	
K04749	1	Nostoc			K04749	
K04750	1	Nostoc			K04750	
K04751	1	Nostoc			K04751	
K04757	1	Nostoc	2.7.11.1	K00924,K02178,K02214,K02216,K02218,K02861,K03097,K03114,K03125,K04365,K04366,K04367,K04372,K04373,K04406,K04407,K04408,K04409,K04410,K04413,K04414,K04429,K04442,K04443,K04444,K04445,K04456,K04688,K04702,K04728,K04730,K04731,K04732,K04733,K04757,K04981,K04982,K05688,K05733,K05734,K05735,K05736,K05743,K05744,K06103,K06228,K06272,K06276,K06379,K06632,K06633,K06637,K06640,K06641,K06642,K06683,K07154,K07178,K07179,K07203,K07298,K08060,K08269,K08282,K08333,K08788,K08790,K08791,K08793,K08796,K08797,K08798,K08799,K08800,K08801,K08802,K08803,K08804,K08805,K08806,K08807,K08808,K08809,K08810,K08811,K08813,K08816,K08826,K08827,K08831,K08832,K08833,K08834,K08835,K08836,K08837,K08838,K08840,K08843,K08844,K08845,K08846,K08847,K08848,K08849,K08850,K08851,K08852,K08853,K08854,K08855,K08856,K08857,K08858,K08859,K08860,K08864,K08867,K08872,K08873,K08877,K08878,K08880,K08884,K08886,K08957,K08958,K08959,K08960,K11479,K11480,K11481,K11715,K11789,K11889,K11912,K12132,K12567,K12761,K12765,K12766,K12771,K12776,K13302,K13303,K13304,K13412,K13415,K13416,K13417,K13418,K13419,K13420,K13428,K13430,K13436,K14498,K14500,K14502,K14510,K14758,K14949,K15048,K15409,K15904,K16194,K16195,K16196,K16279,K16289,K16307,K16310,K16311,K16312,K16313,K16314,K16315,K16316,K16510,K17529,K17530,K17531,K17535,K17539,K17545,K17752,K18529,K18639,K18679,K18680,K19008,K19009,K19439,K19440,K19455,K19800,K19830,K19833,K19852,K20714,K20715,K20718,K20872,K20873,K20877,K20879,K20880,K21157,K21158,K21357,K21358,K21506,K21518,K21958,K22008,K22893,K23472,K23785,K26102,K26447,K26450,K26514,K27413,K27414,K27589,K27625,K27626,K28035,K28077,K28089	K00924,K02178,K02214,K02216,K02218,K02861,K03097,K03114,K03125,K04365,K04366,K04367,K04372,K04373,K04406,K04407,K04408,K04409,K04410,K04413,K04414,K04429,K04442,K04443,K04444,K04445,K04456,K04688,K04702,K04728,K04730,K04731,K04732,K04733,K04757,K04981,K04982,K05688,K05733,K05734,K05735,K05736,K05743,K05744,K06103,K06228,K06272,K06276,K06379,K06632,K06633,K06637,K06640,K06641,K06642,K06683,K07154,K07178,K07179,K07203,K07298,K08060,K08269,K08282,K08333,K08788,K08790,K08791,K08793,K08796,K08797,K08798,K08799,K08800,K08801,K08802,K08803,K08804,K08805,K08806,K08807,K08808,K08809,K08810,K08811,K08813,K08816,K08826,K08827,K08831,K08832,K08833,K08834,K08835,K08836,K08837,K08838,K08840,K08843,K08844,K08845,K08846,K08847,K08848,K08849,K08850,K08851,K08852,K08853,K08854,K08855,K08856,K08857,K08858,K08859,K08860,K08864,K08867,K08872,K08873,K08877,K08878,K08880,K08884,K08886,K08957,K08958,K08959,K08960,K11479,K11480,K11481,K11715,K11789,K11889,K11912,K12132,K12567,K12761,K12765,K12766,K12771,K12776,K13302,K13303,K13304,K13412,K13415,K13416,K13417,K13418,K13419,K13420,K13428,K13430,K13436,K14498,K14500,K14502,K14510,K14758,K14949,K15048,K15409,K15904,K16194,K16195,K16196,K16279,K16289,K16307,K16310,K16311,K16312,K16313,K16314,K16315,K16316,K16510,K17529,K17530,K17531,K17535,K17539,K17545,K17752,K18529,K18639,K18679,K18680,K19008,K19009,K19439,K19440,K19455,K19800,K19830,K19833,K19852,K20714,K20715,K20718,K20872,K20873,K20877,K20879,K20880,K21157,K21158,K21357,K21358,K21506,K21518,K21958,K22008,K22893,K23472,K23785,K26102,K26447,K26450,K26514,K27413,K27414,K27589,K27625,K27626,K28035,K28077,K28089	2.7.11.1
K04758	1	Nostoc			K04758	
K04759	1	Nostoc			K04759	
K04773	1	Nostoc			K04773	
K05275	1	Nostoc	1.1.1.65	K05275	K05275	1.1.1.65
K05337	1	Nostoc			K05337	
K05356	1	Nostoc	2.5.1.84,2.5.1.85	K05356	K05356	2.5.1.84,2.5.1.85
K05366	1	Nostoc	2.4.99.28,3.4.16.4	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469,K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	K01286,K02545,K03587,K03588,K03814,K04478,K05365,K05366,K05367,K05515,K05837,K07258,K07259,K12551,K12555,K18770,K18988,K21464,K21469	2.4.99.28,3.4.16.4
K05367	1	Nostoc	2.4.99.28	K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	K03588,K03814,K04478,K05365,K05366,K05367,K05837,K12551,K12555,K18770,K21464	2.4.99.28
K05371	1	Nostoc	1.3.7.5	K05371	K05371	1.3.7.5
K05382	1	Nostoc			K05382	
K05383	1	Nostoc			K05383	
K05396	1	Nostoc	4.4.1.15	K05396	K05396	4.4.1.15
K05515	1	Nostoc	3.4.16.4	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469	3.4.16.4
K05516	1	Nostoc			K05516	
K05520	1	Nostoc	3.5.1.124	K03152,K05520,K05523,K05687	K03152,K05520,K05523,K05687	3.5.1.124
K05540	1	Nostoc			K05540	
K05566	1	Nostoc			K05566	
K05567	1	Nostoc			K05567	
K05568	1	Nostoc			K05568	
K05569	1	Nostoc			K05569	
K05570	1	Nostoc			K05570	
K05571	1	Nostoc			K05571	
K05572	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05573	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05574	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05575	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
K05576	1	Nostoc	7.1.1.2	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863	7.1.1.2
